trial_nr	onset	event_type	phase	response	nr_frames	onset_abs	duration
59	662.9439443000001	alternation	7		24	664.0486914000003	0.20001350000075035
59	663.1439578000009	alternation	8		24	664.248704900001	0.1999867999993512
59	663.3439446000002	alternation	9		24	664.4486917000004	0.20175130000006902
59	663.5456959000003	alternation	10		24	664.6504430000005	0.20001529999990453
59	663.7457112000002	alternation	11		24	664.8504583000004	0.19994880000012927
59	663.9456600000003	alternation	12		24	665.0504071000005	0.2000158000000738
59	664.1456758000004	alternation	13		24	665.2504229000006	0.19996979999996256
59	664.3456456000004	alternation	14		24	665.4503927000005	0.198264200000267
59	664.5439098000006	alternation	15		15	665.6486569000008	0.2416641999998319
59	664.7855740000005	alternation	16		19	665.8903211000006	0.15836169999965932
59	664.9439357000001	alternation	17		24	666.0486828000003	0.19995340000059514
59	665.1438891000007	alternation	18		24	666.2486362000009	0.20002239999939775
59	665.3439115000001	alternation	19		24	666.4486586000003	0.19999950000055833
59	665.5439110000007	alternation	20		24	666.6486581000008	0.19995639999979176
59	665.7438674000005	alternation	21		24	666.8486145000006	0.20004979999976058
59	665.9439172000002	alternation	22		24	667.0486643000004	0.19994240000050922
59	666.1438596000007	alternation	23		24	667.2486067000009	0.20178909999958705
59	666.3456487000003	alternation	24		24	667.4503958000005	0.19993630000044504
59	666.5455850000008	alternation	25		24	667.6503321000009	0.19999299999926734
59	666.745578	alternation	26		24	667.8503251000002	0.2000901999999769
59	666.9456682	alternation	27		24	668.0504153000002	0.1999334000001909
59	667.1456016000002	alternation	28		24	668.2503487000004	0.19825800000035088
59	667.3438596000005	alternation	29		24	668.4486067000007	0.19996220000030007
59	667.5438218000008	alternation	30		24	668.648568900001	0.19999680000000808
59	667.7438186000008	alternation	31		24	668.848565700001	0.20005729999957111
59	667.9438759000004	alternation	32		24	669.0486230000006	0.1999481000002561
59	668.1438240000007	alternation	33		24	669.2485711000008	0.19998500000019703
59	668.3438090000009	alternation	34		24	669.448556100001	0.2000531999992745
59	668.5438622000001	alternation	35		24	669.6486093000003	0.19995800000015151
59	668.7438202000003	alternation	36		24	669.8485673000005	0.19996640000044863
59	668.9437866000007	alternation	37		24	670.0485337000009	0.20172439999987546
59	669.1455110000006	alternation	38		24	670.2502581000008	0.1999921999995422
59	669.3455032000002	alternation	39		24	670.4502503000003	0.20003660000020318
59	669.5455398000004	alternation	40		24	670.6502869000005	0.1999895999997534
59	669.7455294000001	alternation	41		24	670.8502765000003	0.19999319999988074
59	669.9455226	alternation	42		24	671.0502697000002	0.19994860000042536
59	670.1454712000004	alternation	43		24	671.2502183000006	0.19827299999997194
59	670.3437442000004	alternation	44		24	671.4484913000006	0.20005440000022645
59	670.5437986000006	alternation	45		24	671.6485457000008	0.1999175999999352
59	670.7437162000006	alternation	46		24	671.8484633000007	0.20000069999969128
59	670.9437169000003	alternation	47		24	672.0484640000004	0.19999650000045222
59	671.1437134000007	alternation	48		24	672.2484605000009	0.20003349999933562
59	671.3437469	alternation	49		24	672.4484940000002	0.199959100000342
59	671.5437060000004	alternation	50		24	672.6484531000006	0.19997799999964627
59	671.743684	alternation	51		24	672.8484311000002	0.20004170000083832
59	671.9437257000009	alternation	52		24	673.048472800001	0.20169149999946967
59	672.1454172000003	alternation	53		24	673.2501643000005	0.19999209999969025
59	672.3454093	alternation	54		24	673.4501564000002	0.20002890000068874
59	672.5454382000007	alternation	55		24	673.6501853000009	0.1999160999994274
60	672.7453543000001	alternation	0		3	673.8501014000003	0.025116600000728795
60	672.7489288000006	response	0	space		673.8536759000008	
61	672.7704709000009	alternation	0		25	673.875218000001	0.20823919999929785
61	672.9787101000002	alternation	1		24	674.0834572000003	0.19826280000052066
61	673.1769729000007	alternation	2		24	674.2817200000009	0.19999189999998634
61	673.3769648000007	alternation	3		24	674.4817119000008	0.20001140000022133
61	673.5769762000009	alternation	4		24	674.6817233000011	0.1999908999996478
61	673.7769671000005	alternation	5		24	674.8817142000007	0.20004270000026736
61	673.9770098000008	alternation	6		24	675.081756900001	0.19996919999994134
61	674.1769790000008	alternation	7		24	675.2817261000009	0.19996809999975085
61	674.3769471000005	alternation	8		24	675.4816942000007	0.2000159999997777
61	674.5769631000003	alternation	9		24	675.6817102000005	0.19999879999977566
61	674.7769619000001	alternation	10		24	675.8817090000002	0.2017401000002792
61	674.9787020000003	alternation	11		24	676.0834491000005	0.19996330000049056
61	675.1786653000008	alternation	12		24	676.283412400001	0.19999269999971148
61	675.3786580000005	alternation	13		24	676.4834051000007	0.19991849999951228
61	675.5785765	alternation	14		24	676.6833236000002	0.20011620000059338
61	675.7786927000006	alternation	15		24	676.8834398000008	0.1981932999997298
61	675.9768860000004	alternation	16		24	677.0816331000005	0.20007470000018657
61	676.1769607000006	alternation	17		24	677.2817078000007	0.19993259999955626
61	676.3768933000001	alternation	18		24	677.4816404000003	0.19985630000064702
61	676.5767496000008	alternation	19		24	677.6814967000009	0.20015319999947678
61	676.7769028000002	alternation	20		24	677.8816499000004	0.19995710000057443
61	676.9768599000008	alternation	21		24	678.081607000001	0.2000341999992088
61	677.1768941	alternation	22		24	678.2816412000002	0.19996960000025865
61	677.3768637000003	alternation	23		24	678.4816108000005	0.19997500000044965
61	677.5768387000007	alternation	24		24	678.6815858000009	0.20172629999979108
61	677.7785650000005	alternation	25		24	678.8833121000007	0.2000318000000334
61	677.9785968000006	alternation	26		24	679.0833439000007	0.200002399999903
61	678.1785992000005	alternation	27		24	679.2833463000006	0.20005209999999352
61	678.3786513000005	alternation	28		24	679.4833984000006	0.19991829999980837
61	678.5785696000003	alternation	29		24	679.6833167000004	0.1999507000000449
61	678.7785203000003	alternation	30		24	679.8832674000005	0.1999985000002198
61	678.9785188000005	alternation	31		24	680.0832659000007	0.19832810000025347
61	679.1768469000008	alternation	32		24	680.281594000001	0.19994369999949413
61	679.3767906000003	alternation	33		24	680.4815377000004	0.1998235000000932
61	679.5766141000004	alternation	34		24	680.6813612000005	0.20015260000036506
61	679.7767667000007	alternation	35		24	680.8815138000009	0.19999749999988126
61	679.9767642000006	alternation	36		5	681.0815113000008	0.041670999999951164
61	679.996083	response	36	space		681.1008301000002	
62	680.0184352000006	alternation	0		25	681.1231823000007	0.2083519999996497
62	680.2267872000002	alternation	1		24	681.3315343000004	0.1999602000005325
62	680.4267474000007	alternation	2		24	681.5314945000009	0.19997439999951894
62	680.6267218000003	alternation	3		23	681.7314689000004	0.19341960000019753
62	680.8201414000005	alternation	4		24	681.9248885000006	0.19999399999960588
62	681.0201354000001	alternation	5		24	682.1248825000002	0.19967730000007577
62	681.2198127000001	alternation	6		24	682.3245598000003	0.20032460000038554
62	681.4201373000005	alternation	7		24	682.5248844000007	0.19976750000023458
62	681.6199048000008	alternation	8		24	682.7246519000009	0.2001602999998795
62	681.8200651000006	alternation	9		25	682.9248122000008	0.20663989999957266
62	682.0267050000002	alternation	10		23	683.1314521000004	0.1917116000004171
62	682.2184166000006	alternation	11		25	683.3231637000008	0.20828439999968396
62	682.4267010000003	alternation	12		24	683.5314481000005	0.2000316000003295
62	682.6267326000007	alternation	13		24	683.7314797000008	0.20001099999990402
62	682.8267436000006	alternation	14		24	683.9314907000007	0.19997890000013285
62	683.0267225000007	alternation	15		24	684.1314696000009	0.19994630000019242
62	683.2266688000009	alternation	16		24	684.331415900001	0.20002349999958824
62	683.4266923000005	alternation	17		24	684.5314394000006	0.19999100000040926
62	683.6266833000009	alternation	18		23	684.731430400001	0.19337439999981143
62	683.8200577000007	alternation	19		24	684.9248048000009	0.20000530000015715
62	684.0200630000008	alternation	20		23	685.124810100001	0.19997379999949771
62	684.2200368000003	alternation	21		24	685.3247839000005	0.1999935000003461
62	684.4200303000007	alternation	22		24	685.5247774000009	0.1999841999995624
62	684.6200145000003	alternation	23		25	685.7247616000004	0.20664639999995416
62	684.8266609000002	alternation	24		24	685.9314080000004	0.1999853000006624
62	685.0266462000009	alternation	25		24	686.131393300001	0.1999921999995422
62	685.2266384000004	alternation	26		24	686.3313855000006	0.19996569999966596
62	685.4266041000001	alternation	27		24	686.5313512000002	0.19998910000049364
62	685.6265932000006	alternation	28		24	686.7313403000007	0.20002089999979944
62	685.8266141000004	alternation	29		24	686.9313612000005	0.19996369999989838
62	686.0265778000003	alternation	30		24	687.1313249000004	0.20000400000026275
62	686.2265818000005	alternation	31		13	687.3313289000007	0.10838940000030561
62	686.3184621	response	31	space		687.4232092000002	
63	686.3349712000008	alternation	0		24	687.439718300001	0.20169759999953385
63	686.5366688000004	alternation	1		24	687.6414159000005	0.19996919999994134
63	686.7366380000003	alternation	2		24	687.8413851000005	0.19999530000040977
63	686.9366333000007	alternation	3		24	688.0413804000009	0.20001820000015869
63	687.1366515000009	alternation	4		24	688.241398600001	0.19998989999930927
63	687.3366414000002	alternation	5		25	688.4413885000004	0.20639480000045296
63	687.5430362000006	alternation	6		24	688.6477833000008	0.2001540000001114
63	687.7431902000008	alternation	7		24	688.8479373000009	0.19999779999943712
63	687.9431880000002	alternation	8		24	689.0479351000004	0.19998990000021877
63	688.1431779000004	alternation	9		24	689.2479250000006	0.20003259999975853
63	688.3432105000002	alternation	10		24	689.4479576000003	0.19997969999985798
63	688.5431902	alternation	11		24	689.6479373000002	0.19997270000021672
63	688.7431629000002	alternation	12		24	689.8479100000004	0.2000287999999273
63	688.9431917000002	alternation	13		24	690.0479388000003	0.1999538999998549
63	689.1431456	alternation	14		23	690.2478927000002	0.19340830000055576
63	689.3365539000006	alternation	15		24	690.4413010000007	0.1999839999998585
63	689.5365379000004	alternation	16		24	690.6412850000006	0.2000303000004351
63	689.7365682000009	alternation	17		24	690.841315300001	0.2000049999996918
63	689.9365732000006	alternation	18		24	691.0413203000007	0.20002300000032847
63	690.1365962000009	alternation	19		25	691.2413433000011	0.20653869999932795
63	690.3431349000002	alternation	20		24	691.4478820000004	0.19997550000061892
63	690.5431104000008	alternation	21		24	691.647857500001	0.2000211999993553
63	690.7431316000002	alternation	22		24	691.8478787000004	0.19996249999985594
63	690.9430941	alternation	23		24	692.0478412000002	0.1999998000001142
63	691.1430939000002	alternation	24		24	692.2478410000003	0.2000263999998424
63	691.3431203	alternation	25		24	692.4478674000002	0.19999020000068413
63	691.5431105000007	alternation	26		24	692.6478576000009	0.19994729999962146
63	691.7430578000003	alternation	27		24	692.8478049000005	0.20000200000049517
63	691.9430598000008	alternation	28		24	693.047806900001	0.20173299999987648
63	692.1447928000007	alternation	29		12	693.2495399000009	0.10001379999994242
63	692.2283109000009	response	29	space		693.3330580000011	
64	692.2448066000006	alternation	0		25	693.3495537000008	0.20839350000005652
64	692.4532001000007	alternation	1		23	693.5579472000009	0.1915774999997666
64	692.6447776000005	alternation	2		25	693.7495247000006	0.20831730000008974
64	692.8530949000005	alternation	3		24	693.9578420000007	0.19827340000028926
64	693.0513683000008	alternation	4		24	694.156115400001	0.19998969999960536
64	693.2513580000004	alternation	5		24	694.3561051000006	0.19999079999979585
64	693.4513488000002	alternation	6		24	694.5560959000004	0.1999949999999444
64	693.6513438000002	alternation	7		24	694.7560909000003	0.2000292000002446
64	693.8513730000004	alternation	8		24	694.9561201000006	0.19995300000027783
64	694.0513260000007	alternation	9		24	695.1560731000009	0.1999971999994159
64	694.2513232000001	alternation	10		24	695.3560703000003	0.2000002000004315
64	694.4513234000005	alternation	11		24	695.5560705000007	0.2000213999999687
64	694.6513448000005	alternation	12		24	695.7560919000007	0.20174889999998413
64	694.8530937000005	alternation	13		24	695.9578408000007	0.19996600000013132
64	695.0530597000006	alternation	14		24	696.1578068000008	0.19996879999962403
64	695.2530285000003	alternation	15		24	696.3577756000004	0.2000653000004604
64	695.4530938000007	alternation	16		24	696.5578409000009	0.1999150000001464
64	695.6530088000009	alternation	17		24	696.757755900001	0.19826709999961167
64	695.8512759000005	alternation	18		24	696.9560230000006	0.1999894000000495
64	696.0512653000005	alternation	19		24	697.1560124000007	0.20001099999990402
64	696.2512763000004	alternation	20		24	697.3560234000006	0.19999230000030366
64	696.4512686000007	alternation	21		24	697.5560157000009	0.20002669999939826
64	696.6512953000001	alternation	22		24	697.7560424000003	0.1999487000002773
64	696.8512440000004	alternation	23		24	697.9559911000006	0.19999379999990197
64	697.0512378000003	alternation	24		24	698.1559849000005	0.20003689999975904
64	697.2512747000001	alternation	25		24	698.3560218000002	0.1999721000001955
64	697.4512468000003	alternation	26		24	698.5559939000004	0.20171160000063537
64	697.6529584000009	alternation	27		24	698.7577055000011	0.200025099999948
64	697.8529835000008	alternation	28		24	698.957730600001	0.20003219999944122
64	698.0530157000003	alternation	29		24	699.1577628000005	0.19986969999990833
64	698.2528854000002	alternation	30		24	699.3576325000004	0.1983458000004248
64	698.4512312000006	alternation	31		24	699.5559783000008	0.19996629999968718
64	698.6511975000003	alternation	32		24	699.7559446000005	0.20002910000039265
64	698.8512266000007	alternation	33		24	699.9559737000009	0.1999889999997322
64	699.0512156000004	alternation	34		24	700.1559627000006	0.1999631999997291
64	699.2511788000002	alternation	35		24	700.3559259000003	0.20001760000013746
64	699.4511964000003	alternation	36		24	700.5559435000005	0.19999340000049415
64	699.6511898000008	alternation	37		24	700.755936900001	0.19999409999945783
64	699.8511839000003	alternation	38		24	700.9559310000004	0.1999721000001955
64	700.0511560000004	alternation	39		2	701.1559031000006	0.016656099999636353
64	700.0522624000005	response	39	space		701.1570095000006	
65	700.0678121000001	alternation	0		24	701.1725592000003	0.20173530000010942
65	700.2695474000002	alternation	1		24	701.3742945000004	0.19999420000021928
65	700.4695416000004	alternation	2		24	701.5742887000006	0.19998279999981605
65	700.6695244000002	alternation	3		24	701.7742715000004	0.19999860000007175
65	700.8695230000003	alternation	4		24	701.9742701000005	0.19998390000000654
65	701.0695069000003	alternation	5		24	702.1742540000005	0.19992780000029597
65	701.2694347000006	alternation	6		25	702.3741818000008	0.20665980000012496
65	701.4760945000007	alternation	7		24	702.5808416000009	0.20000859999981913
65	701.6761031000005	alternation	8		24	702.7808502000007	0.1998446999996304
65	701.8759478000002	alternation	9		24	702.9806949000003	0.20017460000053688
65	702.0761224000007	alternation	10		24	703.1808695000009	0.19998729999952047
65	702.2761097000002	alternation	11		24	703.3808568000004	0.19995960000051127
65	702.4760693000007	alternation	12		24	703.5808164000009	0.19999039999947854
65	702.6760597000002	alternation	13		24	703.7808068000004	0.19999910000024101
65	702.8760588000005	alternation	14		24	703.9808059000006	0.19999009999992268
65	703.0760489000004	alternation	15		23	704.1807960000006	0.193446700000095
65	703.2694956000005	alternation	16		24	704.3742427000007	0.19995920000019396
65	703.4694548000007	alternation	17		24	704.5742019000008	0.19997809999949823
65	703.6694329000002	alternation	18		24	704.7741800000003	0.19998930000019755
65	703.8694222000004	alternation	19		24	704.9741693000005	0.20008190000044124
65	704.0695041000008	alternation	20		25	705.174251200001	0.2065087000000858
65	704.2760128000009	alternation	21		24	705.3807599000011	0.19999559999996563
65	704.4760084000009	alternation	22		24	705.580755500001	0.19999769999958517
65	704.6760061000004	alternation	23		24	705.7807532000006	0.19999470000038855
65	704.8760008000008	alternation	24		24	705.980747900001	0.19998229999964678
65	705.0759831000005	alternation	25		24	706.1807302000007	0.2000159999997777
65	705.2759991000003	alternation	26		24	706.3807462000004	0.19986580000022514
65	705.4758649000005	alternation	27		24	706.5806120000007	0.20017569999981788
65	705.6760406000003	alternation	28		24	706.7807877000005	0.19993870000052993
65	705.8759793000008	alternation	29		23	706.980726400001	0.19338389999938954
65	706.0693632000002	alternation	30		24	707.1741103000004	0.2000281000000541
65	706.2693913000003	alternation	31		24	707.3741384000004	0.19994540000061534
65	706.4693367000009	alternation	32		24	707.5740838000011	0.20000099999924714
65	706.6693377000001	alternation	33		24	707.7740848000003	0.1999911000002612
65	706.8693288000004	alternation	34		25	707.9740759000006	0.20665790000020934
65	707.0759867000006	alternation	35		24	708.1807338000008	0.1999334000001909
65	707.2759201000008	alternation	36		24	708.380667200001	0.1999919999998383
65	707.4678001000002	response	36	space		708.5725472000004	
65	707.4759121000006	alternation	37		1	708.5806592000008	0.008335499999702733
66	707.4842476000003	text_phase	0		9433	708.5889947000005	78.60765400000037
66	786.0675286000005	response	0	space		787.1722757000007	
67	786.0919016000007	alternation	0		24	787.1966487000009	0.1999995999995008
67	786.2919012000002	alternation	1		25	787.3966483000004	0.20833610000045155
67	786.5002373000007	alternation	2		24	787.6049844000008	0.19990319999942585
67	786.7001405000001	alternation	3		23	787.8048876000003	0.19171920000007958
67	786.8918597000002	alternation	4		25	787.9966068000003	0.2066227000004801
67	787.0984824000006	alternation	5		24	788.2032295000008	0.19996679999985645
67	787.2984492000005	alternation	6		24	788.4031963000007	0.19997419999981503
67	787.4984234000003	alternation	7		24	788.6031705000005	0.2000386999998227
67	787.6984621000001	alternation	8		24	788.8032092000003	0.19995079999989684
67	787.8984129	alternation	9		24	789.0031600000002	0.2000162000003911
67	788.0984291000004	alternation	10		24	789.2031762000006	0.19997130000047036
67	788.2984004000009	alternation	11		24	789.4031475000011	0.20002839999960997
67	788.4984288000005	alternation	12		24	789.6031759000007	0.1999798999995619
67	788.6984087000001	alternation	13		24	789.8031558000002	0.20178579999992508
67	788.9001945	alternation	14		24	790.0049416000002	0.19995210000070074
67	789.1001466000007	alternation	15		24	790.2048937000009	0.2000008999993952
67	789.3001475000001	alternation	16		24	790.4048946000003	0.19995010000002367
67	789.5000976000001	alternation	17		24	790.6048447000003	0.19998089999990043
67	789.7000785	alternation	18		24	790.8048256000002	0.19827390000045853
67	789.8983524000005	alternation	19		24	791.0030995000006	0.1999895999997534
67	790.0983420000002	alternation	20		24	791.2030891000004	0.20000849999996717
67	790.2983505000002	alternation	21		24	791.4030976000004	0.20000030000028346
67	790.4983508000005	alternation	22		24	791.6030979000006	0.19997760000023845
67	790.6983284000007	alternation	23		24	791.8030755000009	0.1999975999997332
67	790.8983260000005	alternation	24		24	792.0030731000006	0.20001409999986208
67	791.0983401000003	alternation	25		24	792.2030872000005	0.19980020000002696
67	791.2981403000003	alternation	26		24	792.4028874000005	0.2001588000002812
67	791.4982991000006	alternation	27		24	792.6030462000008	0.20174059999953897
67	791.7000397000002	alternation	28		24	792.8047868000003	0.19999490000009246
67	791.9000346000003	alternation	29		24	793.0047817000004	0.20001899999988382
67	792.1000536000001	alternation	30		24	793.2048007000003	0.1999126000000615
67	792.2999662000002	alternation	31		24	793.4047133000004	0.200041300000521
67	792.5000075000007	alternation	32		24	793.6047546000009	0.1982570999998643
67	792.6982646000006	alternation	33		24	793.8030117000008	0.20000600000003033
67	792.8982706000006	alternation	34		24	794.0030177000008	0.1999788000002809
67	793.0982494000009	alternation	35		24	794.2029965000011	0.20002289999956702
67	793.2982723000005	alternation	36		24	794.4030194000006	0.19998039999973116
67	793.4982527000002	alternation	37		24	794.6029998000004	0.19999580000057904
67	793.6982485000008	alternation	38		24	794.8029956000009	0.20003209999958926
67	793.8982806000004	alternation	39		24	795.0030277000005	0.19994649999989633
67	794.0982271000003	alternation	40		24	795.2029742000004	0.19999319999988074
67	794.2982203000001	alternation	41		24	795.4029674000003	0.2017691000000923
67	794.4999894000002	alternation	42		24	795.6047365000004	0.19995960000051127
67	794.6999490000007	alternation	43		24	795.8046961000009	0.2000278999994407
67	794.8999769000002	alternation	44		24	796.0047240000004	0.1999485000005734
67	795.0999254000008	alternation	45		24	796.2046725000009	0.19994609999957902
67	795.2998715000003	alternation	46		24	796.4046186000005	0.19836360000044806
67	795.4982351000008	alternation	47		24	796.602982200001	0.19996979999996256
67	795.6982049000007	alternation	48		24	796.8029520000009	0.1999995999995008
67	795.8982045000002	alternation	49		24	797.0029516000004	0.19999259999985952
67	796.0981971000001	alternation	50		10	797.2029442000003	0.08330150000074354
67	796.1651194000005	response	50	space		797.2698665000007	
68	796.1814986000009	alternation	0		25	797.286245700001	0.20836139999937586
68	796.3898600000002	alternation	1		24	797.4946071000004	0.1999498000004678
68	796.5898098000007	alternation	2		24	797.6945569000009	0.19999189999998634
68	796.7898017000007	alternation	3		24	797.8945488000008	0.2000226999998631
68	796.9898244000005	alternation	4		23	798.0945715000007	0.19162669999968784
68	797.1814511000002	alternation	5		24	798.2861982000004	0.20180720000007568
68	797.3832583000003	alternation	6		24	798.4880054000005	0.1999402999999802
68	797.5831986000003	alternation	7		24	798.6879457000005	0.1999863999999434
68	797.7831850000002	alternation	8		24	798.8879321000004	0.2000119000003906
68	797.9831969000006	alternation	9		24	799.0879440000008	0.19997809999949823
68	798.1831750000001	alternation	10		25	799.2879221000003	0.20663150000018504
68	798.3898065000003	alternation	11		24	799.4945536000005	0.20000960000015766
68	798.5898161000005	alternation	12		24	799.6945632000006	0.19989590000022872
68	798.7897120000007	alternation	13		24	799.8944591000009	0.20007509999959439
68	798.9897871000003	alternation	14		24	800.0945342000005	0.1999922000004517
68	799.1897793000007	alternation	15		24	800.2945264000009	0.19995789999939007
68	799.3897372000001	alternation	16		24	800.4944843000003	0.19999710000047344
68	799.5897343000006	alternation	17		24	800.6944814000008	0.19999129999996512
68	799.7897256000006	alternation	18		24	800.8944727000007	0.20002199999998993
68	799.9897476000006	alternation	19		23	801.0944947000007	0.19336479999947187
68	800.1831124	alternation	20		24	801.2878595000002	0.19999430000007123
68	800.3831067000001	alternation	21		24	801.4878538000003	0.19995730000027834
68	800.5830640000004	alternation	22		24	801.6878111000005	0.20001909999973577
68	800.7830831000001	alternation	23		24	801.8878302000003	0.20004580000022543
68	800.9831289000003	alternation	24		24	802.0878760000005	0.19993559999966237
68	801.1830645	alternation	25		25	802.2878116000002	0.20663540000077774
68	801.3896999000008	alternation	26		24	802.494447000001	0.19995059999928344
68	801.5896505000001	alternation	27		24	802.6943976000002	0.20003900000028807
68	801.7896895000003	alternation	28		24	802.8944366000005	0.19995970000036323
68	801.9896492000007	alternation	29		24	803.0943963000009	0.20001929999943968
68	802.1896685000002	alternation	30		24	803.2944156000003	0.1999654000001101
68	802.3896339000003	alternation	31		24	803.4943810000004	0.20000470000013593
68	802.5896386000004	alternation	32		24	803.6943857000006	0.19998889999988023
68	802.7896275000003	alternation	33		24	803.8943746000004	0.1999879000004512
68	802.9896154000007	alternation	34		23	804.0943625000009	0.1934029999993072
68	803.1830184	alternation	35		24	804.2877655000002	0.19999300000017683
68	803.3830114000002	alternation	36		24	804.4877585000004	0.20003470000028756
68	803.5830461000005	alternation	37		24	804.6877932000007	0.19994649999989633
68	803.7829926000004	alternation	38		24	804.8877397000006	0.20002320000003238
68	803.9830158000004	alternation	39		24	805.0877629000006	0.19999680000000808
68	804.1830126000004	alternation	40		25	805.2877597000006	0.20655790000000707
68	804.3895705000004	alternation	41		24	805.4943176000006	0.2000303000004351
68	804.5896008000009	alternation	42		24	805.694347900001	0.19995689999996102
68	804.7895577000008	alternation	43		24	805.894304800001	0.1999919999998383
68	804.9895497000007	alternation	44		24	806.0942968000008	0.2000029999999242
68	805.1895527000006	alternation	45		24	806.2942998000008	0.19999579999966954
68	805.3895485000003	alternation	46		24	806.4942956000004	0.19997789999979432
68	805.5895264000001	alternation	47		24	806.6942735000002	0.20003360000009707
68	805.7895600000002	alternation	48		24	806.8943071000003	0.19997500000044965
68	805.9895350000006	alternation	49		23	807.0942821000008	0.19339169999966543
68	806.1829267000003	alternation	50		24	807.2876738000004	0.20003319999977975
68	806.3829599000001	alternation	51		24	807.4877070000002	0.19994800000040414
68	806.5829079000005	alternation	52		24	807.6876550000006	0.19994500000029802
68	806.7828529000008	alternation	53		24	807.8876000000009	0.19995229999949515
68	806.9828052000003	alternation	54		25	808.0875523000004	0.20669640000051004
68	807.1895016000008	alternation	55		24	808.2942487000009	0.19986280000011902
68	807.3893644000009	alternation	56		24	808.494111500001	0.20015069999953994
68	807.5895151000004	alternation	57		24	808.6942622000006	0.19995060000019294
68	807.7894657000006	alternation	58		24	808.8942128000008	0.2000358999994205
68	807.9895016	alternation	59		24	809.0942487000002	0.1999825000002602
69	808.1894841000003	alternation	0		24	809.2942312000005	0.1999894000000495
69	808.3894735000003	alternation	1		24	809.4942206000005	0.19997220000004745
69	808.5894457000004	alternation	2		24	809.6941928000006	0.20000900000013644
69	808.7894547000005	alternation	3		24	809.8942018000007	0.20170899999993708
69	808.9911637000005	alternation	4		23	810.0959108000006	0.191677200000413
69	809.1828409000009	alternation	5		24	810.287588000001	0.19997789999979432
69	809.3828188000007	alternation	6		24	810.4875659000008	0.2000146999998833
69	809.5828335000006	alternation	7		24	810.6875806000007	0.1999844000001758
69	809.7828179000007	alternation	8		24	810.8875650000009	0.20001179999962915
69	809.9828297000004	alternation	9		24	811.0875768000005	0.19997940000030212
69	810.1828091000007	alternation	10		25	811.2875562000008	0.20659269999941898
69	810.3894018000001	alternation	11		24	811.4941489000003	0.2000249000002441
69	810.5894267000003	alternation	12		24	811.6941738000005	0.19994479999968462
69	810.7893715	alternation	13		24	811.8941186000002	0.20002240000030724
69	810.9893939000003	alternation	14		24	812.0941410000005	0.19997979999970994
69	811.1893737	alternation	15		24	812.2941208000002	0.19989050000003772
69	811.3892642000001	alternation	16		24	812.4940113000002	0.20009750000008353
69	811.5893617000002	alternation	17		24	812.6941088000003	0.19998630000009143
69	811.7893480000002	alternation	18		24	812.8940951000004	0.1999881000001551
69	811.9893361000004	alternation	19		23	813.0940832000006	0.19343800000024203
69	812.1827741000006	alternation	20		24	813.2875212000008	0.19998309999937192
69	812.3827572	alternation	21		24	813.4875043000002	0.19995900000049005
69	812.5827162000005	alternation	22		24	813.6874633000007	0.1999945999996271
69	812.7827108000001	alternation	23		24	813.8874579000003	0.2000287999999273
69	812.9827396000001	alternation	24		25	814.0874867000002	0.20655770000030316
69	813.1892973000004	alternation	25		24	814.2940444000005	0.1999881000001551
69	813.3892854000005	alternation	26		24	814.4940325000007	0.19999529999950028
69	813.5892807	alternation	27		24	814.6940278000002	0.20001630000024306
69	813.7892970000003	alternation	28		24	814.8940441000004	0.20005339999988792
69	813.9893504000001	alternation	29		24	815.0940975000003	0.19992069999989326
69	814.1892711	alternation	30		24	815.2940182000002	0.20002130000011675
69	814.3892924000002	alternation	31		24	815.4940395000003	0.2000000000007276
69	814.5892924000009	alternation	32		24	815.694039500001	0.1999653999992006
69	814.7892578000001	alternation	33		23	815.8940049000003	0.19339670000044862
69	814.9826545000005	alternation	34		24	816.0874016000007	0.2000049999996918
69	815.1826595000002	alternation	35		24	816.2874066000004	0.20001099999990402
69	815.3826705000001	alternation	36		24	816.4874176000003	0.20000720000007277
69	815.5826777000002	alternation	37		24	816.6874248000004	0.19993390000036015
69	815.7826116000006	alternation	38		25	816.8873587000007	0.20646489999944606
69	815.9890765	alternation	39		24	817.0938236000002	0.20012950000000274
69	816.189206	alternation	40		24	817.2939531000002	0.20009380000010424
69	816.3892998000001	alternation	41		24	817.4940469000003	0.19989359999999579
69	816.5891934000001	alternation	42		24	817.6939405000003	0.19999370000005
69	816.7891871000002	alternation	43		24	817.8939342000003	0.20002950000070996
69	816.9892166000009	alternation	44		24	818.093963700001	0.19999519999964832
69	817.1892118000005	alternation	45		24	818.2939589000007	0.1999863999999434
69	817.3891982000005	alternation	46		24	818.4939453000006	0.1998342999995657
69	817.5890325	alternation	47		23	818.6937796000002	0.1935356000003594
69	817.7825681000004	alternation	48		24	818.8873152000006	0.2000319999997373
69	817.9826001000001	alternation	49		24	819.0873472000003	0.20000550000077055
69	818.1826056000009	alternation	50		24	819.2873527000011	0.19998109999960434
69	818.3825867000005	alternation	51		24	819.4873338000007	0.19994109999970533
69	818.5825278000002	alternation	52		25	819.6872749000004	0.20664550000037707
69	818.7891733000006	alternation	53		24	819.8939204000008	0.19994169999972655
69	818.9891150000003	alternation	54		24	820.0938621000005	0.19999389999975392
69	819.1891089000001	alternation	55		24	820.2938560000002	0.19999950000055833
70	819.3891084000006	alternation	0		24	820.4938555000008	0.20004969999990863
